ref,line_index
Sha'arei Torat Bavel on Bava Metzia 5a:1,3
Sha'arei Torat Bavel on Bava Metzia 9b:1,5
Sha'arei Torat Bavel on Bava Metzia 16a:1,7
Sha'arei Torat Bavel on Bava Metzia 26b:1,9
Sha'arei Torat Bavel on Bava Metzia 26b:2,10
Sha'arei Torat Bavel on Bava Metzia 37a:1,12
Sha'arei Torat Bavel on Bava Metzia 38a:1,14
Sha'arei Torat Bavel on Bava Metzia 41b:1,16
Sha'arei Torat Bavel on Bava Metzia 50b:1,18
Sha'arei Torat Bavel on Bava Metzia 58a:1,20
Sha'arei Torat Bavel on Bava Metzia 58a:2,21
Sha'arei Torat Bavel on Bava Metzia 58b:1,23
Sha'arei Torat Bavel on Bava Metzia 58b:2,24
Sha'arei Torat Bavel on Bava Metzia 58b:3,25
Sha'arei Torat Bavel on Bava Metzia 58b:4,26
Sha'arei Torat Bavel on Bava Metzia 58b:5,27
Sha'arei Torat Bavel on Bava Metzia 58b:6,28
Sha'arei Torat Bavel on Bava Metzia 59b:1,30
Sha'arei Torat Bavel on Bava Metzia 59b:2,31
Sha'arei Torat Bavel on Bava Metzia 61b:1,33
Sha'arei Torat Bavel on Bava Metzia 67a:1,35
Sha'arei Torat Bavel on Bava Metzia 84a:1,37
Sha'arei Torat Bavel on Bava Metzia 84a:2,38
Sha'arei Torat Bavel on Bava Metzia 84a:3,39
Sha'arei Torat Bavel on Bava Metzia 84b:1,41
Sha'arei Torat Bavel on Bava Metzia 85a:1,43
Sha'arei Torat Bavel on Bava Metzia 86b:1,45
Sha'arei Torat Bavel on Bava Metzia 86b:2,46
Sha'arei Torat Bavel on Bava Metzia 101b:1,48
Sha'arei Torat Bavel on Bava Metzia 107a:1,50
Sha'arei Torat Bavel on Bava Metzia 111a:1,52
Sha'arei Torat Bavel on Bava Metzia 114b:1,54
Sha'arei Torat Bavel on Bava Metzia 116b:1,56
