ref,line_index
Rishon LeTzion on Esther 1:1:1,4
Rishon LeTzion on Esther 1:2:1,6
Rishon LeTzion on Esther 1:3:1,8
Rishon LeTzion on Esther 1:4:1,10
Rishon LeTzion on Esther 1:5:1,12
Rishon LeTzion on Esther 1:8:1,14
Rishon LeTzion on Esther 1:12:1,16
Rishon LeTzion on Esther 1:13:1,18
Rishon LeTzion on Esther 1:14:1,20
Rishon LeTzion on Esther 2:10:1,23
Rishon LeTzion on Esther 3:2:1,26
Rishon LeTzion on Esther 3:4:1,28
Rishon LeTzion on Esther 3:8:1,30
Rishon LeTzion on Esther 8:7:1,33
Rishon LeTzion on Esther 8:7:2,34
