ref,line_index
Sha'arei Torat Bavel on Mishnah Tevul Yom 2:3:1,4
Sha'arei Torat Bavel on Mishnah Tevul Yom 3:4:1,7
Sha'arei Torat Bavel on Mishnah Tevul Yom 4:5:1,10
Sha'arei Torat Bavel on Mishnah Tevul Yom 4:6:1,12
