ref,line_index
Sha'arei Torat Bavel on Mishnah Eduyot 2:10:1,4
Sha'arei Torat Bavel on Mishnah Eduyot 3:1:1,7
Sha'arei Torat Bavel on Mishnah Eduyot 8:6:1,10
