ref,line_index
Sha'arei Torat Bavel on Tractate Semachot 8:13:1,4
Sha'arei Torat Bavel on Tractate Semachot 11:16:1,7
Sha'arei Torat Bavel on Tractate Semachot 12:4:1,10
Sha'arei Torat Bavel on Tractate Semachot 14:10:1,13
